,sentence,Word,NER
1551,76,(@ev),O
1552,76,.,O
1553,76,Make,O
1554,76,...,O
1556,77,I,O
1557,77,need,O
1558,77,a,O
1559,77,syringe,O
1560,77,of,O
1561,77,anything,O
1562,77,you,O
1563,77,want,O
1564,77,but,O
1565,77,which,O
1566,77,will,O
1567,77,switch,O
1568,77,me,O
1569,77,off,O
1570,77,till,O
1571,77,tomorrow,O
1572,77,noon,O
1573,77,",",O
1574,77,anyone,O
1575,77,??,O
1577,78,RT,O
1578,78,@high_n_fly,O
1579,78,:,O
1580,78,#FACT,O
1581,78,when,O
1582,78,you,O
1583,78,are,O
1584,78,comfortable,O
1585,78,with,O
1586,78,yourself,O
1587,78,nothing,O
1588,78,else,O
1589,78,matters,O
1590,78,nobody,O
1591,78,can,O
1592,78,tell,O
1593,78,you,O
1594,78,about,O
1595,78,yourself,O
1596,78,#HnF,O
1598,79,Lindsay,B-person
1599,79,Lohan,I-person
1600,79,allegedly,O
1601,79,failed,O
1602,79,her,O
1603,79,drug,O
1604,79,test,O
1605,79,.,O
1606,79,So,O
1607,79,not,O
1608,79,fetch,O
1609,79,.,O
1610,79,Quick,O
1611,79,",",O
1612,79,let,O
1613,79,'s,O
1614,79,all,O
1615,79,put,O
1616,79,on,O
1617,79,our,O
1618,79,shocked,O
1619,79,faces,O
1620,79,that,O
1621,79,23,O
1622,79,days,O
1623,79,of,O
1624,79,rehab,O
1625,79,did,O
1626,79,n't,O
1627,79,work,O
1628,79,!,O
1630,80,I,O
1631,80,remember,O
1632,80,when,O
1633,80,you,O
1634,80,all,O
1635,80,were,O
1636,80,thiiis,O
1637,80,big,O
1638,80,",",O
1639,80,you,O
1640,80,know,O
1641,80,?,O
1643,81,I,O
1644,81,have,O
1645,81,a,O
1646,81,strong,O
1647,81,hunch,O
1648,81,Adam,B-person
1649,81,will,O
1650,81,be,O
1651,81,a,O
1652,81,story,O
1653,81,on,O
1654,81,TMZ,B-creative-work
1655,81,tonight,O
1656,81,.,O
1657,81,Gulp,O
1658,81,.,O
1660,82,WEDNESDAY,O
1661,82,NITES,O
1662,82,WE,O
1663,82,CRANK,O
1664,82,IT,O
1665,82,UP,O
1666,82,AT,O
1667,82,VISIONS,B-location
1668,82,LOUNGE,I-location
1669,82,!!!!!,O
1670,82,18+,O
1671,82,NO,O
1672,82,COLLEGE,O
1673,82,ID,O
1674,82,NEEDED,O
1675,82,!,O
1676,82,LADIES,O
1677,82,FREE,O
1678,82,B4,O
1679,82,11PM,O
1680,82,!,O
1681,82,VISIONS,B-location
1682,82,LOUNGE,I-location
1683,82,(,O
1684,82,247,O
1685,82,1ST,O
1686,82,AVE,O
1687,82,HKY,O
1688,82,),O
1690,83,@angelportugues,O
1691,83,LMAO,O
1692,83,!,O
1693,83,When,O
1694,83,is,O
1695,83,tht,O
1696,83,one,O
1697,83,day,O
1698,83,?:,O
1699,83,P,O
1701,84,RT,O
1702,84,@PLLGirls,O
1703,84,:,O
1704,84,Episodes,O
1705,84,1-10,O
1706,84,of,O
1707,84,Pretty,B-creative-work
1708,84,Little,I-creative-work
1709,84,Liars,I-creative-work
1710,84,will,O
1711,84,air,O
1712,84,in,O
1713,84,the,O
1714,84,UK,B-location
1715,84,on,O
1716,84,October,O
1717,84,18,O
1718,84,!,O
1720,85,@Loserface_Laura,O
1721,85,when,O
1722,85,mike,B-person
1723,85,lets,O
1724,85,me,O
1725,85,know,O
1726,85,",",O
1727,85,I,O
1728,85,will,O
1729,85,let,O
1730,85,you,O
1731,85,know,O
1732,85,.,O
1733,85,I,O
1734,85,mean,O
1735,85,everyone,O
1736,85,might,O
1737,85,just,O
1738,85,switch,O
1739,85,out,O
1740,85,a,O
1741,85,lot,O
1742,85,.,O
1744,86,Such,O
1745,86,a,O
1746,86,shiny,O
1747,86,morning,O
1748,86,!!!,O
1749,86,Love,O
1750,86,It,O
1751,86,.,O
1752,86,Anyways,O
1753,86,",",O
1754,86,today,O
1755,86,will,O
1756,86,be,O
1757,86,very,O
1758,86,busy,O
1759,86,!,O
1761,87,@BornThisWayBaby,O
1762,87,thankk,O
1763,87,yhuu,O
1764,87,#monsterlove,O
1765,87,u,O
1766,87,just,O
1767,87,made,O
1768,87,my,O
1769,87,day,O
1770,87,:D,O
1772,88,Why,O
1773,88,hate,O
1774,88,on,O
1775,88,somebody,O
1776,88,for,O
1777,88,doing,O
1778,88,well,O
1779,88,when,O
1780,88,you,O
1781,88,can,O
1782,88,simply,O
1783,88,say,O
1784,88,great,O
1785,88,job,O
1786,88,and,O
1787,88,move,O
1788,88,on,O
1789,88,..,O
1790,88,[Haters,O
1791,88,u,O
1792,88,can,O
1793,88,kill,O
1794,88,yourself,O
1795,88,],O
1796,88,cuz,O
1797,88,ur,O
1798,88,losers,O
1800,89,If,O
1801,89,you,O
1802,89,are,O
1803,89,staying,O
1804,89,in,O
1805,89,Gainesville,B-location
1806,89,",",O
1807,89,come,O
1808,89,check,O
1809,89,out,O
1810,89,Costa,B-location
1811,89,Lounge,I-location
1812,89,TONIGHT,O
1813,89,!,O
1814,89,Say,O
1815,89,you,O
1816,89,are,O
1817,89,with,O
1818,89,salsa,B-person
1819,89,caliente,I-person
1820,89,and,O
1821,89,get,O
1822,89,in,O
1823,89,...,O
1824,89,http://fb.me/FZVzm8H9,O
1826,90,@jackjohnson,O
1827,90,where,O
1828,90,can,O
1829,90,I,O
1830,90,get,O
1831,90,the,O
1832,90,official,O
1833,90,set,O
1834,90,list,O
1835,90,to,O
1836,90,the,O
1837,90,show,O
1838,90,at,O
1839,90,Berkeley,B-location
1840,90,in,O
1841,90,Oct,O
1842,90,6th,O
1843,90,?!,O
1845,91,Check,O
1846,91,this,O
1847,91,video,O
1848,91,out,O
1849,91,--,O
1850,91,Three,B-group
1851,91,Days,I-group
1852,91,Grace,I-group
1853,91,-,O
1854,91,Break,O
1855,91,(,O
1856,91,Official,O
1857,91,Music,O
1858,91,Video,O
1859,91,),O
1860,91,[,O
1861,91,HQ,O
1862,91,],O
1863,91,http://t.co/GOwCLQJ,O
1864,91,via,O
1865,91,@youtube,O
1867,92,Haha,O
1868,92,I,O
1869,92,seen,O
1870,92,a,O
1871,92,ped,O
1872,92,egg,O
1873,92,called,O
1874,92,a,O
1875,92,foot,O
1876,92,cheese,O
1877,92,grater,O
1878,92,today,O
1879,92,.,O
1880,92,I,O
1881,92,found,O
1882,92,it,O
1883,92,proper,O
1884,92,hilarious,O
1885,92,xD,O
1887,93,friday,O
1888,93,night,O
1889,93,missions,O
1890,93,iguess,O
1891,93,!,O
1893,94,Just,O
1894,94,got,O
1895,94,home,O
1896,94,from,O
1897,94,school,O
1898,94,.,O
1899,94,:D,O
1900,94,it,O
1901,94,'s,O
1902,94,friday,O
1903,94,guys,O
1904,94,"!,",O
1906,95,@ohy22SD,O
1907,95,Hopefully,O
1908,95,the,O
1909,95,Force,O
1910,95,will,O
1911,95,be,O
1912,95,VERY,O
1913,95,strong,O
1914,95,with,O
1915,95,the,O
1916,95,#Padres,B-group
1917,95,tonight,O
1918,95,.,O
1919,95,We,O
1920,95,NEED,O
1921,95,a,O
1922,95,win,O
1923,95,.,O
1924,95,#ScoreSomeRuns,O
1926,96,"""",O
1927,96,before,O
1928,96,we,O
1929,96,start,O
1930,96,",",O
1931,96,how,O
1932,96,old,O
1933,96,are,O
1934,96,you,O
1935,96,?,O
1936,96,HER,O
1937,96,:,O
1938,96,I,O
1939,96,'m,O
1940,96,15,O
1941,96,..,O
1942,96,old,O
1943,96,enough,O
1944,96,!........,O
1945,96,#FindTheNearestExit,O
1947,97,RT,O
1948,97,@ericjohnsalut,O
1949,97,"""",O
1950,97,Good,O
1951,97,Morning,O
1952,97,!,O
1953,97,Have,O
1954,97,a,O
1955,97,pleasant,O
1956,97,and,O
1957,97,happy,O
1958,97,day,O
1959,97,"!""",O
1960,97,http://dlvr.it/5Rh4w,O
1962,98,when,O
1963,98,did,O
1964,98,@thecodysimpson,O
1965,98,last,O
1966,98,tweet,O
1967,98,",?",O
1968,98,;),O
1970,99,@JoshRamsayArmy,O
1971,99,Kay,O
1972,99,sorry,O
1973,99,...,O
1974,99,Well,O
1975,99,my,O
1976,99,dad,O
1977,99,lest,O
1978,99,when,O
1979,99,i,O
1980,99,was,O
1981,99,3,O
1982,99,.,O
1983,99,He,O
1984,99,has,O
1985,99,issues,O
1986,99,.,O
1987,99,He,O
1988,99,held,O
1989,99,a,O
1990,99,knife,O
1991,99,at,O
1992,99,mom,O
1993,99,.,O
1994,99,I,O
1995,99,can,O
1996,99,STILL,O
1997,99,remember,O
1998,99,that,O
1999,99,...,O
2000,99,=/,O
2002,100,OH,O
2003,100,:,O
2004,100,Power,O
2005,100,nap,O
2006,100,.,O
2007,100,I,O
2008,100,need,O
2009,100,it,O
2010,100,.,O
2011,100,Its,O
2012,100,been,O
2013,100,a,O
2014,100,stressful,O
2015,100,week,O
2016,100,.,O
2017,100,I'm,O
2018,100,excited,O
2019,100,for,O
2020,100,xmas,O
2021,100,",",O
2022,100,haha,O
2023,100,.,O
2024,100,Goodnight,O
2025,100,.,O
2026,100,:),O
2027,100,http://bit.ly/9fQGkC,O
2029,101,Wow,O
2030,101,..,O
2031,101,saw,O
2032,101,pictures,O
2033,101,of,O
2034,101,Robert,B-person
2035,101,....,O
2036,101,spent,O
2037,101,2,O
2038,101,1/2,O
2039,101,years,O
2040,101,with,O
2041,101,him,O
2042,101,.,O
2043,101,Broke,O
2044,101,up,O
2045,101,4,O
2046,101,months,O
2047,101,ago,O
2048,101,&amp;,O
2049,101,I,O
2050,101,miss,O
2051,101,when,O
2052,101,we,O
2053,101,were,O
2054,101,perfect,O
2055,101,..,O
2057,102,RT,O
2058,102,@rockerfuckerak,O
2059,102,:,O
2060,102,What,O
2061,102,'s,O
2062,102,done,O
2063,102,is,O
2064,102,done,O
2065,102,",",O
2066,102,Just,O
2067,102,leave,O
2068,102,it,O
2069,102,alone,O
2070,102,",",O
2071,102,and,O
2072,102,don't,O
2073,102,regret,O
2074,102,.,O
2075,102,Sometimes,O
2076,102,somethings,O
2077,102,turn,O
2078,102,in-to,O
2079,102,dumb,O
2080,102,things,O
2081,102,.,O
2082,102,And,O
2083,102,that,O
2084,102,'s,O
2085,102,when,O
2086,102,...,O
2088,103,@N4T4YLOR,O
2089,103,he'll,O
2090,103,probaly,O
2091,103,have,O
2092,103,something,O
2093,103,completely,O
2094,103,different,O
2095,103,now,O
2096,103,!,O
2097,103,Hope,O
2098,103,your,O
2099,103,havin,O
2100,103,a,O
2101,103,good,O
2102,103,time,O
2104,104,We,O
2105,104,are,O
2106,104,one,O
2107,104,step,O
2108,104,closer,O
2109,104,to,O
2110,104,our,O
2111,104,new,O
2112,104,kitchens,O
2113,104,.,O
2114,104,We,O
2115,104,chose,O
2116,104,a,O
2117,104,maker,O
2118,104,and,O
2119,104,had,O
2120,104,official,O
2121,104,measurements,O
2122,104,taken,O
2123,104,today,O
2124,104,!,O
2126,105,@lofolulu,O
2127,105,RT,O
2128,105,@couponprincess,O
2129,105,:,O
2130,105,Please,O
2131,105,vote,O
2132,105,for,O
2133,105,me,O
2134,105,to,O
2135,105,be,O
2136,105,a,O
2137,105,Deal,O
2138,105,Pro,O
2139,105,in,O
2140,105,Chicago,B-location
2141,105,in,O
2142,105,November,O
2143,105,!,O
2144,105,TY,O
2145,105,http://bit.ly/cgmnoX,O
2146,105,-,O
2147,105,DO,O
2148,105,WHAT,O
2149,105,@LOFOLULU,O
2150,105,SAYS,O
2151,105,!,O
2153,106,@zeeDOTi,O
2154,106,i,O
2155,106,might,O
2156,106,join,O
2157,106,in,O
2158,106,if,O
2159,106,I,O
2160,106,make,O
2161,106,it,O
2162,106,home,O
2163,106,in,O
2164,106,time,O
2165,106,.,O
2166,106,:),O
2168,107,@DanaTennille,O
2169,107,that,O
2170,107,'s,O
2171,107,wazzup,O
2172,107,.,O
2173,107,congrats,O
2174,107,on,O
2175,107,your,O
2176,107,win,O
2177,107,in,O
2178,107,week,O
2179,107,1,O
2180,107,.,O
2182,108,@Terrysagirl,O
2183,108,love,O
2184,108,to,O
2185,108,",",O
2186,108,it,O
2187,108,'s,O
2188,108,iffy,O
2189,108,though,O
2190,108,",",O
2191,108,i,O
2192,108,don't,O
2193,108,wanna,O
2194,108,give,O
2195,108,up,O
2196,108,privacy,O
2197,108,for,O
2198,108,the,O
2199,108,guys,O
2200,108,.,O
2201,108,But,O
2202,108,after,O
2203,108,episode,O
2204,108,one,O
2205,108,",",O
2206,108,they,O
2207,108,should,O
2208,108,be,O
2209,108,on,O
2210,108,imdb,O
2211,108,;),O
2213,109,One,O
2214,109,day,O
2215,109,the,O
2216,109,things,O
2217,109,i,O
2218,109,say,O
2219,109,and,O
2220,109,do,O
2221,109,is,O
2222,109,gonna,O
2223,109,get,O
2224,109,me,O
2225,109,a,O
2226,109,nice,O
2227,109,slap,O
2228,109,..,O
2230,110,Shows,O
2231,110,Tonight-Local,O
2232,110,Natives,B-group
2233,110,@TheMusicBoxLA,O
2234,110,",",O
2235,110,Primus,B-group
2236,110,@ClubNokia,O
2237,110,Marina&amp;Diamonds,O
2238,110,@ElReyTheatre,O
2239,110,",",O
2240,110,Mystery,B-group
2241,110,Jets,I-group
2242,110,@TheTroubadour,O
2243,110,(,O
2244,110,via,O
2245,110,@TheScenestar,O
2246,110,),O
2248,111,@geek,O
2249,111,@borkware,O
2250,111,Somehow,O
2251,111,my,O
2252,111,iPad,B-product
2253,111,in,O
2254,111,Airplane,O
2255,111,mode,O
2256,111,with,O
2257,111,WiFi,O
2258,111,off,O
2259,111,has,O
2260,111,no,O
2261,111,problem,O
2262,111,connecting,O
2263,111,to,O
2264,111,internet,O
2265,111,.,O
2266,111,Time,O
2267,111,for,O
2268,111,a,O
2269,111,wipe,O
2270,111,or,O
2271,111,downgrade,O
2272,111,.,O
2274,112,Just,O
2275,112,listened,O
2276,112,to,O
2277,112,a,O
2278,112,24,O
2279,112,y/o,O
2280,112,kid,O
2281,112,from,O
2282,112,japan,B-location
2283,112,who,O
2284,112,won,O
2285,112,the,O
2286,112,national,O
2287,112,flat,O
2288,112,picking,O
2289,112,championship,O
2290,112,flipping,O
2291,112,amazing,O
2292,112,r/l,O
2293,112,august,O
2294,112,rush,O
2296,113,Pxleyes,O
2297,113,Top,O
2298,113,50,O
2299,113,Photography,O
2300,113,Contest,O
2301,113,Pictures,O
2302,113,of,O
2303,113,August,O
2304,113,2010,O
2305,113,...,O
2306,113,http://bit.ly/bgCyZ0,O
2307,113,#photography,O
2309,114,RT,O
2310,114,@ravenalexis,B-person
2311,114,Wanna,O
2312,114,meet,O
2313,114,me,O
2314,114,",",O
2315,114,@jessejane,B-person
2316,114,",",O
2317,114,@rileysteele,B-person
2318,114,",",O
2319,114,and,O
2320,114,@kayden_kross,B-person
2321,114,?,O
2322,114,Come,O
2323,114,to,O
2324,114,the,O
2325,114,Body,B-creative-work
2326,114,Heat,I-creative-work
2327,114,signing,O
2328,114,at,O
2329,114,Hustler,B-location
2330,114,Hollywood,I-location
2331,114,Sep,O
2332,114,23rd,O
2333,114,8-10pm,O
2335,115,Aggressive,O
2336,115,Kids,O
2337,115,With,O
2338,115,ADHD,O
2339,115,May,O
2340,115,Not,O
2341,115,Need,O
2342,115,Antipsychotic,O
2343,115,Meds,O
2344,115,http://t.co/JfGm0uH,O
2346,116,@KisssMyASS_,O
2347,116,when,O
2348,116,ya,O
2349,116,birthday,O
2351,117,RT,O
2352,117,@WakaFlocka1017,O
2353,117,:,O
2354,117,SO,O
2355,117,WHEN,O
2356,117,I,O
2357,117,GET,O
2358,117,ON,O
2359,117,106,O
2360,117,N,O
2361,117,JOKE,O
2362,117,AROUND,O
2363,117,YALL,O
2364,117,TALK,O
2365,117,ABOUT,O
2366,117,ME,O
2367,117,LIKE,O
2368,117,A,O
2369,117,DOG,O
2370,117,SHAWTY,O
2371,117,BUT,O
2372,117,WHEN,O
2373,117,I,O
2374,117,BUY,O
2375,117,"30,000",O
2376,117,WORTH,O
2377,117,SCHOOL,O
2378,117,SUPPLY,O
2379,117,N,O
2380,117,...,O
2382,118,I,O
2383,118,won,O
2384,118,an,O
2385,118,election,O
2386,118,today,O
2387,118,.,O
2388,118,It,O
2389,118,means,O
2390,118,I,O
2391,118,get,O
2392,118,to,O
2393,118,go,O
2394,118,to,O
2395,118,head,O
2396,118,office,O
2397,118,and,O
2398,118,have,O
2399,118,lots,O
2400,118,of,O
2401,118,meetings,O
2402,118,.,O
2403,118,It,O
2404,118,shall,O
2405,118,be,O
2406,118,tough,O
2407,118,but,O
2408,118,I'm,O
2409,118,looking,O
2410,118,forward,O
2411,118,to,O
2412,118,it,O
2413,118,.,O
2415,119,@TobyHymer,O
2416,119,you,O
2417,119,whittier,O
2418,119,kids,O
2419,119,have,O
2420,119,been,O
2421,119,on,O
2422,119,a,O
2423,119,public,O
2424,119,bus,O
2425,119,before,O
2426,119,:o,O
2427,119,?,O
2428,119,Haha,O
2429,119,jk,O
2430,119,!,O
2432,120,Ciroc,O
2433,120,it,O
2434,120,is,O
2435,120,dnt,O
2436,120,have,O
2437,120,a,O
2438,120,move,O
2439,120,tonite,O
2440,120,but,O
2441,120,imma,O
2442,120,make,O
2443,120,1,O
2445,121,Ima,O
2446,121,start,O
2447,121,going,O
2448,121,to,O
2449,121,the,O
2450,121,dr,O
2451,121,once,O
2452,121,a,O
2453,121,month,O
2454,121,so,O
2455,121,I,O
2456,121,get,O
2457,121,my,O
2458,121,moneys,O
2459,121,worth,O
2461,122,Toy,B-creative-work
2462,122,story,I-creative-work
2463,122,3,I-creative-work
2464,122,tonight,O
2465,122,on,O
2466,122,the,O
2467,122,lawn,O
2468,122,!,O
2470,123,The,O
2471,123,EYE,O
2472,123,of,O
2473,123,the,O
2474,123,Storm,O
2475,123,....,O
2476,123,The,O
2477,123,Calm,O
2478,123,Before,O
2479,123,It,O
2480,123,...,O
2482,124,waiting,O
2483,124,one,O
2484,124,extra,O
2485,124,day,O
2486,124,was,O
2487,124,a,O
2488,124,STUPID,O
2489,124,IDEA,O
2490,124,because,O
2491,124,now,O
2492,124,everything,O
2493,124,is,O
2494,124,super,O
2495,124,expensive,O
2496,124,AAAAAHHH,O
2497,124,.,O
2498,124,x_x,O
2499,124,*freakingoutkhsf*,O
2501,125,My,O
2502,125,dad,O
2503,125,is,O
2504,125,laughing,O
2505,125,because,O
2506,125,in,O
2507,125,some,O
2508,125,translations,O
2509,125,Mark,B-person
2510,125,14:30,O
2511,125,says,O
2512,125,:,O
2513,125,"""...",O
2514,125,Before,O
2515,125,the,O
2516,125,COCK,O
2517,125,crows,O
2518,125,"..."".",O
2519,125,I've,O
2520,125,never,O
2521,125,been,O
2522,125,so,O
2523,125,proud,O
2524,125,LOL,O
2526,126,@DrHubaEvaluator,O
2527,126,Not,O
2528,126,long,O
2529,126,ago,O
2530,126,I,O
2531,126,responded,O
2532,126,to,O
2533,126,a,O
2534,126,angry,O
2535,126,cardiologist,O
2536,126,whom,O
2537,126,I,O
2538,126,have,O
2539,126,known,O
2540,126,yrs,O
2541,126,.,O
2542,126,when,O
2543,126,he,O
2544,126,spit,O
2545,126,venom,O
2546,126,to,O
2547,126,the,O
2548,126,newspaper,O
2549,126,but,O
2550,126,I,O
2551,126,did,O
2552,126,it,O
2553,126,+,O
2555,127,Soo,O
2556,127,Glad,O
2557,127,its,O
2558,127,Finally,O
2559,127,Friday,O
2560,127,!,O
2561,127,Thiss,O
2562,127,week,O
2563,127,went,O
2564,127,to,O
2565,127,slow,O
2566,127,fo'me:/,O
2568,128,Movies,O
2569,128,Tonight,O
2570,128,?,O
2571,128,(,O
2572,128,:,O
2574,129,Is,O
2575,129,it,O
2576,129,cricket,O
2577,129,season,O
2578,129,?,O
2579,129,I've,O
2580,129,killed,O
2581,129,about,O
2582,129,20,O
2583,129,in,O
2584,129,the,O
2585,129,laundry,O
2586,129,room,O
2587,129,in,O
2588,129,the,O
2589,129,past,O
2590,129,week,O
2591,129,.,O
2593,130,Come,O
2594,130,to,O
2595,130,"""",O
2596,130,6th,O
2597,130,Biannual,O
2598,130,24,O
2599,130,Hour,O
2600,130,Prayer,O
2601,130,Focus,O
2602,130,"""",O
2603,130,Saturday,O
2604,130,",",O
2605,130,November,O
2606,130,13,O
2607,130,from,O
2608,130,10:00,O
2609,130,am,O
2610,130,to,O
2611,130,1:00,O
2612,130,pm,O
2613,130,.,O
2614,130,Mark,O
2615,130,the,O
2616,130,Date,O
2617,130,!!!,O
2618,130,http://fb.me/JyYXPmql,O
2620,131,A,O
2621,131,nigga,O
2622,131,not,O
2623,131,even,O
2624,131,startin,O
2625,131,tonight,O
2626,131,",",O
2627,131,they,O
2628,131,must,O
2629,131,be,O
2630,131,tryna,O
2631,131,get,O
2632,131,our,O
2633,131,bakc,O
2634,131,up,O
2635,131,QB,O
2636,131,hurt,O
2637,131,.,O
2638,131,smdh,O
2640,132,Apparently,O
2641,132,40,O
2642,132,days,O
2643,132,",",O
2644,132,1,O
2645,132,hour,O
2646,132,",",O
2647,132,49,O
2648,132,mins,O
2649,132,and,O
2650,132,36,O
2651,132,seconds,O
2652,132,to,O
2653,132,Doha,B-location
2654,132,....,O
2656,133,Having,O
2657,133,some,O
2658,133,coffee,O
2659,133,",",O
2660,133,the,O
2661,133,only,O
2662,133,way,O
2663,133,I'll,O
2664,133,make,O
2665,133,it,O
2666,133,through,O
2667,133,tonight,O
2668,133,.,O
2670,134,i,O
2671,134,wonder,O
2672,134,if,O
2673,134,our,O
2674,134,football,O
2675,134,team,O
2676,134,is,O
2677,134,gonna,O
2678,134,win,O
2679,134,their,O
2680,134,game,O
2681,134,today,O
2682,134,...,O
2684,135,I,O
2685,135,hate,O
2686,135,it,O
2687,135,when,O
2688,135,i,O
2689,135,forget,O
2690,135,that,O
2691,135,i,O
2692,135,wear,O
2693,135,glasses&amp;i,O
2694,135,go,O
2695,135,to,O
2696,135,itch,O
2697,135,my,O
2698,135,eye&amp;i,O
2699,135,hit,O
2700,135,my,O
2701,135,glasses,O
2702,135,-_-,O
2703,135,.,O
2704,135,not,O
2705,135,cool,O
2707,136,@SQicedragon,O
2708,136,How,O
2709,136,can,O
2710,136,I,O
2711,136,get,O
2712,136,the,O
2713,136,updates,O
2714,136,?,O
2715,136,I,O
2716,136,created,O
2717,136,a,O
2718,136,login,O
2719,136,for,O
2720,136,it,O
2721,136,today,O
2722,136,",",O
2723,136,will,O
2724,136,it,O
2725,136,let,O
2726,136,me,O
2727,136,know,O
2728,136,automatically,O
2729,136,next,O
2730,136,time,O
2731,136,?,O
2733,137,RT,O
2734,137,@GdnPolitics,O
2735,137,:,O
2736,137,RT,O
2737,137,@AlJahom,O
2738,137,:,O
2739,137,Blair,B-person
2740,137,:,O
2741,137,"""",O
2742,137,I'm,O
2743,137,gonna,O
2744,137,be,O
2745,137,the,O
2746,137,next,O
2747,137,Pope,B-person
2748,137,"""",O
2749,137,Brown,B-person
2750,137,:,O
2751,137,"""",O
2752,137,I,O
2753,137,won't,O
2754,137,stop,O
2755,137,you,O
2756,137,as,O
2757,137,long,O
2758,137,as,O
2759,137,you,O
2760,137,make,O
2761,137,sure,O
2762,137,it,O
2763,137,'s,O
2764,137,my,O
2765,137,turn,O
2766,137,next,O
2767,137,"""",O
2769,138,I'll,O
2770,138,go,O
2771,138,get,O
2772,138,some,O
2773,138,#sleep,O
2774,138,before,O
2775,138,some,O
2776,138,#TGS,O
2777,138,#news,O
2778,138,",",O
2779,138,later,O
2780,138,everyone,O
2781,138,x,O
2782,138,),O
2783,138,!,O
2785,139,An,O
2786,139,entire,O
2787,139,stack,O
2788,139,of,O
2789,139,papers,O
2790,139,has,O
2791,139,disappeared,O
2792,139,.,O
2793,139,I,O
2794,139,think,O
2795,139,that,O
2796,139,is,O
2797,139,a,O
2798,139,sign,O
2799,139,to,O
2800,139,wrap,O
2801,139,up,O
2802,139,for,O
2803,139,the,O
2804,139,week,O
2805,139,.,O
2807,140,Best,O
2808,140,day,O
2809,140,of,O
2810,140,school,O
2811,140,:),O
2812,140,haha,O
2813,140,i,O
2814,140,want,O
2815,140,a,O
2816,140,popsycle,O
2817,140,:,O
2818,140,x,O
2820,141,@VicapherIsDaddy,O
2821,141,ilike,O
2822,141,to,O
2823,141,call,O
2824,141,it,O
2825,141,that,O
2826,141,too,O
2827,141,.,O
2828,141,I,O
2829,141,dnt,O
2830,141,knw,O
2831,141,why,O
2832,141,people,O
2833,141,talk,O
2834,141,hella,O
2835,141,sht,O
2836,141,over,O
2837,141,tha,O
2838,141,internet,O
2839,141,',O
2840,141,imean,O
2841,141,iadmit,O
2842,141,ibe,O
2843,141,qassin,O
2844,141,hoes,O
2845,141,when,O
2846,141,..,O
2848,142,Ball,O
2849,142,Gowns,O
2850,142,:,O
2851,142,Becoming,O
2852,142,the,O
2853,142,Belle,O
2854,142,of,O
2855,142,the,O
2856,142,Ball,O
2857,142,.,O
2858,142,It,O
2859,142,'s,O
2860,142,easy,O
2861,142,to,O
2862,142,shine,O
2863,142,like,O
2864,142,a,O
2865,142,star,O
2866,142,when,O
2867,142,you,O
2868,142,know,O
2869,142,some,O
2870,142,basic,O
2871,142,tricks,O
2872,142,.,O
2873,142,http://bit.ly/d4s9RR,O
2875,143,dnce,O
2876,143,2,O
2877,143,day,O
2878,143,at,O
2879,143,skool,O
2880,143,2,O
2881,143,dau,O
2882,143,wuz,O
2883,143,kinda,O
2884,143,corny,O
2885,143,evn,O
2886,143,doe,O
2887,143,i,O
2888,143,dnce,O
2889,143,a,O
2890,143,lil,O
2891,143,bit,O
2892,143,ugh,O
2893,143,bored,O
2894,143,lke,O
2895,143,always,O
2896,143,whn,O
2897,143,is,O
2898,143,ya,O
2899,143,gurl,O
2900,143,neva,O
2901,143,nt,O
2902,143,trin,O
2903,143,2,O
2904,143,fin,O
2905,143,sunthn,O
2906,143,2,O
2908,144,Lmao,O
2909,144,.,O
2910,144,I,O
2911,144,have,O
2912,144,a,O
2913,144,feeling,O
2914,144,Imma,O
2915,144,get,O
2916,144,yelled,O
2917,144,at,O
2918,144,tomorrow,O
2919,144,.,O
2920,144,Big,O
2921,144,time,O
2922,144,.,O
2923,144,XD,O
2924,144,Ehh,O
2925,144,oh,O
2926,144,well,O
2928,145,n,O
2929,145,dude,O
2930,145,....,O
2931,145,one,O
2932,145,of,O
2933,145,the,O
2934,145,new,O
2935,145,choir,O
2936,145,teacher,O
2937,145,that,O
2938,145,they,O
2939,145,interviewed,O
2940,145,(,O
2941,145,we,O
2942,145,had,O
2943,145,him,O
2944,145,all,O
2945,145,week,O
2946,145,),O
2947,145,gave,O
2948,145,us,O
2949,145,DONUTS,O
2950,145,!!!!,O
2951,145,haha,O
2952,145,hes,O
2953,145,nice,O
2955,146,RT,O
2956,146,@diggy_simmons,O
2957,146,:,O
2958,146,Last,O
2959,146,day,O
2960,146,.....,O
2961,146,http://twitpic.com/2g9c1e,O
2963,147,RT,O
2964,147,@Quotealicious,O
2965,147,:,O
2966,147,Today,O
2967,147,",",O
2968,147,I,O
2969,147,saw,O
2970,147,a,O
2971,147,guy,O
2972,147,driving,O
2973,147,a,O
2974,147,Pepsi,B-corporation
2975,147,truck,O
2976,147,",",O
2977,147,drinking,O
2978,147,a,O
2979,147,Coke,B-product
2980,147,.,O
2981,147,MLIA,O
2982,147,#Quotealicious,O
2984,148,After,O
2985,148,I,O
2986,148,pet,O
2987,148,a,O
2988,148,kitten,O
2989,148,on,O
2990,148,JFK,B-person
2991,148,",",O
2992,148,the,O
2993,148,owners,O
2994,148,informed,O
2995,148,me,O
2996,148,it,O
2997,148,'s,O
2998,148,',O
2999,148,double-pawed,O
3000,148,',O
3001,148,(,O
3002,148,polydactyl),O
